#label	reegle_uri	pointmention_pk	sentence_pk	conf
climate change adaptation	1126	19059	11198	1.0
climate change adaptation	1126	9281	5437	1.0
climate change adaptation	1126	9282	5437	1.0
climate change adaptation	1126	255	126	0.31
climate change adaptation	1126	21110	12376	1.0
climate change adaptation	1126	11161	6558	1.0
climate change adaptation	1126	26410	15312	1.0
climate change adaptation	1126	1376	784	1.0
climate change adaptation	1126	14482	8547	1.0
climate change adaptation	1126	2204	1236	1.0
climate change adaptation	1126	534	290	1.0
climate change adaptation	1126	12878	7592	1.0
climate change adaptation	1126	4040	2366	1.0
climate change adaptation	1126	5482	3171	0.95
climate change adaptation	1126	5483	3171	0.95
climate change adaptation	1126	11576	6813	0.15
climate change adaptation	1126	11575	6813	0.15
climate change adaptation	1126	10452	6133	1.0
climate change adaptation	1126	16903	9974	1.0
climate change adaptation	1126	6383	3730	1.0
climate change adaptation	1126	3104	1768	0.37
climate change adaptation	1126	3105	1768	0.37
climate change adaptation	1126	5480	3169	0.27
climate change adaptation	1126	5477	3169	0.27
climate change adaptation	1126	5478	3169	0.27
climate change adaptation	1126	5479	3169	0.27
climate change adaptation	1126	13204	7782	1.0
climate change adaptation	1126	2835	1637	1.0
climate change adaptation	1126	11223	6592	0.18
climate change adaptation	1126	14538	8576	1.0
climate change adaptation	1126	25159	14585	1.0
climate change adaptation	1126	2805	1620	1.0
climate change adaptation	1126	2806	1620	1.0
climate change adaptation	1126	25673	14929	1.0
climate change adaptation	1126	2192	1231	1.0
climate change adaptation	1126	2193	1231	1.0
climate change adaptation	1126	2194	1231	1.0
climate change adaptation	1126	10438	6119	1.0
climate change adaptation	1126	18605	10943	1.0
climate change adaptation	1126	18606	10943	1.0
climate change adaptation	1126	5311	3087	1.0
climate change adaptation	1126	14887	8788	1.0
climate change adaptation	1126	12898	7603	0.67
climate change adaptation	1126	5753	3321	0.51
climate change adaptation	1126	5754	3321	0.51
climate change adaptation	1126	22851	13372	0.45
climate change adaptation	1126	25470	14791	1.0
climate change adaptation	1126	24485	14231	0.48
climate change adaptation	1126	24911	14458	0.63
climate change adaptation	1126	12611	7421	0.27
climate change adaptation	1126	12112	7116	0.34
climate change adaptation	1126	4679	2701	0.42
climate change adaptation	1126	17955	10608	1.0
climate change adaptation	1126	9026	5266	0.59
climate change adaptation	1126	9633	5666	0.11
climate change adaptation	1126	9904	5808	1.0
climate change adaptation	1126	12723	7493	1.0
climate change adaptation	1126	5742	3315	1.0
climate change adaptation	1126	13627	8066	1.0
climate change adaptation	1126	8564	5037	1.0
climate change adaptation	1126	19677	11577	0.24
climate change adaptation	1126	7817	4630	1.0
climate change adaptation	1126	13742	8146	1.0
climate change adaptation	1126	24404	14183	0.86
climate change adaptation	1126	19617	11533	0.48
climate change adaptation	1126	6404	3743	0.27
climate change adaptation	1126	6405	3743	0.27
climate change adaptation	1126	6406	3743	0.27
climate change adaptation	1126	13567	8021	1.0
climate change adaptation	1126	2867	1660	0.13
climate change adaptation	1126	5022	2921	1.0
climate change adaptation	1126	8194	4837	1.0
climate change adaptation	1126	8195	4837	1.0
climate change adaptation	1126	1792	1003	1.0
climate change adaptation	1126	2520	1445	0.66
climate change adaptation	1126	2521	1445	0.66
climate change adaptation	1126	2522	1445	0.66
climate change adaptation	1126	9369	5492	0.21
climate change adaptation	1126	24920	14463	1.0
climate change adaptation	1126	4554	2645	1.0
climate change adaptation	1126	4555	2645	1.0
climate change adaptation	1126	14483	8547	1.0
climate change adaptation	1126	2752	1588	1.0
climate change adaptation	1126	2750	1588	1.0
climate change adaptation	1126	2751	1588	1.0
climate change adaptation	1126	5503	3186	0.49
climate change adaptation	1126	6579	3843	0.71
climate change adaptation	1126	6580	3843	0.71
climate change adaptation	1126	6393	3736	0.19
climate change adaptation	1126	17523	10337	1.0
climate change adaptation	1126	17524	10337	1.0
climate change adaptation	1126	25144	14577	0.15
climate change adaptation	1126	1985	1132	1.0
climate change adaptation	1126	9594	5646	1.0
climate change adaptation	1126	24912	14459	0.28
climate change adaptation	1126	16968	10019	1.0
climate change adaptation	1126	1377	785	0.44
climate change adaptation	1126	1378	785	0.44
climate change adaptation	1126	2803	1619	1.0
climate change adaptation	1126	15523	9141	1.0
climate change adaptation	1126	7799	4620	0.1
climate change adaptation	1126	3513	1995	1.0
climate change adaptation	1126	22566	13209	1.0
climate change adaptation	1126	6752	3961	0.18
climate change adaptation	1126	22656	13268	1.0
climate change adaptation	1126	2289	1297	1.0
climate change adaptation	1126	13610	8054	1.0
climate change adaptation	1126	4532	2629	1.0
climate change adaptation	1126	4533	2629	1.0
climate change adaptation	1126	4534	2629	1.0
climate change adaptation	1126	14891	8790	1.0
climate change adaptation	1126	14892	8790	1.0
climate change adaptation	1126	5962	3459	0.37
climate change adaptation	1126	5764	3326	1.0
climate change adaptation	1126	19156	11253	1.0
climate change adaptation	1126	14943	8826	0.83
climate change adaptation	1126	1408	802	1.0
climate change adaptation	1126	1409	802	1.0
climate change adaptation	1126	6740	3952	1.0
climate change adaptation	1126	12935	7627	0.37
climate change adaptation	1126	9337	5475	0.31
climate change adaptation	1126	19167	11261	1.0
climate change adaptation	1126	19149	11246	1.0
climate change adaptation	1126	26337	15270	1.0
climate change adaptation	1126	26338	15270	1.0
climate change adaptation	1126	26339	15270	1.0
climate change adaptation	1126	26340	15270	1.0
climate change adaptation	1126	26341	15270	1.0
climate change adaptation	1126	23497	13699	0.92
climate change adaptation	1126	23498	13699	0.92
climate change adaptation	1126	23499	13699	0.92
climate change adaptation	1126	16038	9473	0.82
climate change adaptation	1126	6390	3734	1.0
climate change adaptation	1126	10974	6431	0.53
climate change adaptation	1126	14376	8484	0.39
climate change adaptation	1126	14377	8484	0.39
climate change adaptation	1126	2572	1482	0.11
climate change adaptation	1126	2573	1482	0.11
climate change adaptation	1126	2829	1633	0.1
climate change adaptation	1126	2830	1633	0.1
climate change adaptation	1126	12355	7271	0.35
climate change adaptation	1126	19678	11577	1.0
climate change adaptation	1126	24532	14261	0.08
climate change adaptation	1126	24533	14261	0.08
climate change adaptation	1126	2249	1267	1.0
climate change adaptation	1126	22684	13281	0.47
climate change adaptation	1126	16058	9486	0.42
climate change adaptation	1126	19054	11195	1.0
climate change adaptation	1126	7816	4630	1.0
climate change adaptation	1126	7815	4630	1.0
climate change adaptation	1126	22109	12963	0.47
climate change adaptation	1126	13107	7733	0.62
climate change adaptation	1126	21142	12397	1.0
climate change adaptation	1126	21143	12397	1.0
climate change adaptation	1126	6384	3730	1.0
climate change adaptation	1126	23884	13883	0.58
climate change adaptation	1126	21996	12892	1.0
climate change adaptation	1126	21997	12892	1.0
climate change adaptation	1126	19629	11541	0.18
climate change adaptation	1126	22168	13005	0.16
climate change adaptation	1126	19712	11600	1.0
climate change adaptation	1126	19711	11600	1.0
climate change adaptation	1126	4549	2641	0.3
climate change adaptation	1126	9095	5319	1.0
climate change adaptation	1126	18794	11059	0.89
climate change adaptation	1126	19672	11574	1.0
climate change adaptation	1126	19671	11573	1.0
climate change adaptation	1126	2827	1632	1.0
climate change adaptation	1126	22654	13267	1.0
climate change adaptation	1126	17587	10378	1.0
climate change adaptation	1126	6222	3630	1.0
climate change adaptation	1126	11160	6558	1.0
climate change adaptation	1126	11120	6529	0.41
climate change adaptation	1126	2258	1273	1.0
climate change adaptation	1126	8164	4818	0.79
climate change adaptation	1126	8165	4818	0.79
climate change adaptation	1126	8166	4818	0.79
climate change adaptation	1126	1185	662	1.0
climate change adaptation	1126	21518	12635	0.2
climate change adaptation	1126	15530	9147	1.0
climate change adaptation	1126	9283	5438	1.0
climate change adaptation	1126	19821	11675	0.25
climate change adaptation	1126	11129	6535	1.0
climate change adaptation	1126	12491	7354	1.0
climate change adaptation	1126	3576	2039	1.0
climate change adaptation	1126	25541	14841	1.0
climate change adaptation	1126	19618	11534	0.36
climate change adaptation	1126	22521	13185	1.0
climate change adaptation	1126	22522	13185	1.0
climate change adaptation	1126	22523	13185	1.0
climate change adaptation	1126	6472	3774	0.59
climate change adaptation	1126	13203	7782	0.29
climate change adaptation	1126	9631	5665	0.31
climate change adaptation	1126	14379	8485	0.36
climate change adaptation	1126	23559	13734	1.0
climate change adaptation	1126	24472	14225	0.34
climate change adaptation	1126	14276	8441	1.0
climate change adaptation	1126	14277	8441	1.0
climate change adaptation	1126	14278	8441	1.0
climate change adaptation	1126	14374	8483	1.0
climate change adaptation	1126	14375	8483	1.0
climate change adaptation	1126	6480	3782	0.8
climate change adaptation	1126	3701	2121	1.0
climate change adaptation	1126	16433	9687	1.0
climate change adaptation	1126	3736	2148	0.48
climate change adaptation	1126	3737	2148	0.48
climate change adaptation	1126	3735	2148	0.48
climate change adaptation	1126	961	524	0.72
climate change adaptation	1126	1984	1131	0.54
climate change adaptation	1126	25632	14907	0.47
climate change adaptation	1126	5343	3109	1.0
climate change adaptation	1126	21464	12599	1.0
climate change adaptation	1126	21463	12599	1.0
climate change adaptation	1126	8786	5166	0.43
climate change adaptation	1126	256	127	0.11
climate change adaptation	1126	135	44	0.55
climate change adaptation	1126	21126	12387	1.0
climate change adaptation	1126	4064	2376	1.0
climate change adaptation	1126	2866	1659	1.0
climate change adaptation	1126	7977	4708	0.39
climate change adaptation	1126	19684	11581	1.0
climate change adaptation	1126	9570	5629	0.58
climate change adaptation	1126	17357	10245	1.0
climate change adaptation	1126	6216	3626	1.0
climate change adaptation	1126	17581	10374	1.0
climate change adaptation	1126	25157	14584	1.0
climate change adaptation	1126	25158	14584	1.0
climate change adaptation	1126	8321	4896	1.0
climate change adaptation	1126	10870	6354	1.0
climate change adaptation	1126	13196	7779	0.28
climate change adaptation	1126	7027	4144	1.0
climate change adaptation	1126	4675	2697	1.0
climate change adaptation	1126	12725	7493	1.0
climate change adaptation	1126	4069	2380	1.0
climate change adaptation	1126	15507	9129	1.0
climate change adaptation	1126	16050	9481	0.91
climate change adaptation	1126	12452	7330	0.39
climate change adaptation	1126	14907	8799	0.15
climate change adaptation	1126	4599	2659	0.66
climate change adaptation	1126	22510	13180	0.31
climate change adaptation	1126	13884	8223	0.88
climate change adaptation	1126	16904	9975	1.0
climate change adaptation	1126	11573	6811	1.0
climate change adaptation	1126	10445	6126	0.3
climate change adaptation	1126	17302	10211	0.22
climate change adaptation	1126	3146	1790	0.17
climate change adaptation	1126	3147	1790	0.17
climate change adaptation	1126	3148	1790	0.17
climate change adaptation	1126	3149	1790	0.17
climate change adaptation	1126	3150	1790	0.17
climate change adaptation	1126	17311	10216	0.28
climate change adaptation	1126	8306	4889	1.0
climate change adaptation	1126	5554	3217	1.0
climate change adaptation	1126	5555	3217	1.0
climate change adaptation	1126	6402	3742	0.36
climate change adaptation	1126	6403	3742	0.36
climate change adaptation	1126	14925	8810	0.77
climate change adaptation	1126	3410	1938	1.0
climate change adaptation	1126	964	526	0.16
climate change adaptation	1126	25956	15083	1.0
climate change adaptation	1126	9502	5580	1.0
climate change adaptation	1126	8008	4729	1.0
climate change adaptation	1126	4063	2375	1.0
climate change adaptation	1126	18603	10943	1.0
climate change adaptation	1126	18604	10943	1.0
climate change adaptation	1126	12490	7354	1.0
climate change adaptation	1126	23337	13605	1.0
climate change adaptation	1126	25154	14583	1.0
climate change adaptation	1126	25155	14583	1.0
climate change adaptation	1126	5574	3233	0.23
climate change adaptation	1126	8399	4933	1.0
climate change adaptation	1126	4044	2368	1.0
climate change adaptation	1126	4045	2368	1.0
climate change adaptation	1126	22311	13095	0.51
climate change adaptation	1126	8465	4980	1.0
climate change adaptation	1126	923	497	1.0
climate change adaptation	1126	23614	13757	1.0
climate change adaptation	1126	21838	12809	0.86
climate change adaptation	1126	18394	10842	1.0
climate change adaptation	1126	24599	14302	1.0
climate change adaptation	1126	11412	6703	1.0
climate change adaptation	1126	11413	6703	1.0
climate change adaptation	1126	21433	12583	0.72
climate change adaptation	1126	2659	1538	1.0
climate change adaptation	1126	22380	13131	0.33
climate change adaptation	1126	22381	13131	0.33
climate change adaptation	1126	17782	10497	0.14
climate change adaptation	1126	25019	14505	0.71
climate change adaptation	1126	25441	14771	0.21
climate change adaptation	1126	1343	761	0.32
climate change adaptation	1126	25609	14892	0.15
climate change adaptation	1126	25610	14892	0.15
climate change adaptation	1126	22367	13124	1.0
climate change adaptation	1126	12465	7339	1.0
climate change adaptation	1126	8319	4895	1.0
climate change adaptation	1126	9571	5630	1.0
climate change adaptation	1126	12940	7630	1.0
climate change adaptation	1126	17029	10047	1.0
climate change adaptation	1126	15325	9051	1.0
climate change adaptation	1126	2085	1174	0.58
climate change adaptation	1126	213	94	0.8
climate change adaptation	1126	17991	10628	1.0
climate change adaptation	1126	20948	12282	1.0
climate change adaptation	1126	22085	12950	0.44
climate change adaptation	1126	4587	2654	0.92
climate change adaptation	1126	23957	13930	0.15
climate change adaptation	1126	3536	2010	0.36
climate change adaptation	1126	2832	1635	1.0
climate change adaptation	1126	2833	1635	1.0
climate change adaptation	1126	20566	12084	1.0
climate change adaptation	1126	20567	12084	1.0
climate change adaptation	1126	6335	3701	0.86
climate change adaptation	1126	18667	10982	1.0
climate change adaptation	1126	17944	10602	1.0
climate change adaptation	1126	13738	8143	1.0
climate change adaptation	1126	11890	6976	0.77
climate change adaptation	1126	11886	6976	0.77
climate change adaptation	1126	11887	6976	0.77
climate change adaptation	1126	6328	3696	1.0
climate change adaptation	1126	15513	9132	1.0
climate change adaptation	1126	1230	692	0.57
climate change adaptation	1126	20900	12260	1.0
climate change adaptation	1126	20901	12260	1.0
climate change adaptation	1126	20902	12260	1.0
climate change adaptation	1126	22382	13131	1.0
climate change adaptation	1126	8196	4837	1.0
climate change adaptation	1126	9624	5661	1.0
climate change adaptation	1126	9623	5661	1.0
climate change adaptation	1126	14457	8532	1.0
